CustomerID,CompanyName,Industry,Country,City,EmployeeCount,SignupDate,AcquisitionChannel,TotalMRR,Seats,Plan,Status,Logins,SessionMinutes,Tickets,Satisfaction,TenureMonths,RevenuePerSeat,TicketsPerMonth,Outlier
C1397,Divya Reddy Group,Logistics,Uae,Dubai,80.0,2024-12-20,Paid Ads,938.12,12.0,Business,Active,13.0,317.7,3.0,6.333333333333333,21.233333333333334,78.17666666666666,0.14128728414442698,False
C1398,Zoya Rao Group,Healthcare,Usa,Boston,3000.0,2024-01-21,Events,326.36,9.0,Growth,Churned,3.4166666666666665,160.57500000000002,4.0,4.75,32.36666666666667,36.26222222222222,0.12358393408856848,False
C1399,Aman Patel Technologies,Healthcare,Usa,Boston,80.0,2024-03-29,Paid Ads,658.68,5.0,Business,Churned,8.2,148.4,1.0,4.0,30.1,131.736,0.03322259136212624,False
C1400,Arjun Bose Solutions,Education,India,Delhi,80.0,2024-10-18,Events,294.52,7.0,Growth,Active,10.666666666666666,297.3,2.0,8.0,23.333333333333332,42.074285714285715,0.08571428571428572,False
C1401,Naveen Gupta Solutions,Finance,India,Bengaluru,80.0,2024-03-15,Events,342.28,10.0,Growth,Churned,2.7,202.13,4.0,5.25,30.566666666666666,34.227999999999994,0.13086150490730644,False
C1402,Rohan Reddy Industries,Manufacturing,India,Chennai,35.0,2024-12-03,Partner,262.68,5.0,Growth,Churned,13.0,74.1,3.0,6.666666666666667,21.8,52.536,0.13761467889908258,False
C1403,Sai Khan Labs,Media,India,Chennai,35.0,2024-08-15,Organic Search,278.6,6.0,Growth,Active,16.2,208.64000000000001,4.0,6.75,25.466666666666665,46.43333333333334,0.15706806282722513,False
C1404,Rahul Nair Labs,Logistics,India,Mumbai,35.0,2024-03-08,Partner,778.44,8.0,Business,Active,9.7,280.01,4.0,6.5,30.8,97.305,0.12987012987012986,False
C1405,Deepak Gupta Labs,Retail,India,Chennai,35.0,2024-04-08,Outbound,246.76,4.0,Growth,Churned,4.444444444444445,200.86666666666667,1.0,6.0,29.766666666666666,61.69,0.0335946248600224,False
C1406,Vihaan Joshi Group,Education,Uk,London,35.0,2024-04-19,Organic Search,278.6,6.0,Growth,Active,6.222222222222222,222.3111111111111,5.0,6.0,29.4,46.43333333333334,0.17006802721088435,False
C1407,Meera Gupta Labs,Logistics,India,Hyderabad,80.0,2024-10-23,Partner,738.52,7.0,Business,Active,19.333333333333332,237.63333333333333,2.0,6.5,23.166666666666668,105.50285714285714,0.08633093525179855,False
C1408,Aarav Reddy Labs,Finance,India,Delhi,12.0,2023-10-21,Events,68.6,6.0,Starter,Active,7.666666666666667,264.24666666666667,3.0,5.333333333333333,35.43333333333333,11.433333333333332,0.08466603951081844,False
C1409,Saanvi Iyer Industries,Unknown,Usa,Boston,80.0,2023-05-22,Organic Search,68.6,6.0,Starter,Churned,7.7,141.4,2.0,8.5,40.5,11.433333333333332,0.04938271604938271,False
C1410,Isha Khan Technologies,Media,India,Hyderabad,12.0,2024-03-18,Organic Search,326.36,9.0,Growth,Churned,12.4,167.14000000000001,2.0,5.0,30.466666666666665,36.26222222222222,0.06564551422319476,False
C1411,Saanvi Verma Technologies,Education,India,Chennai,150.0,2025-01-07,Organic Search,262.68,5.0,Growth,Active,,,5.0,6.0,20.633333333333333,52.536,0.24232633279483037,False
C1412,Farhan Verma Solutions,Manufacturing,India,Delhi,1200.0,2024-05-15,Referral,2534.8,17.0,Enterprise,Churned,4.75,142.075,1.0,6.0,28.533333333333335,149.1058823529412,0.035046728971962614,True
C1413,Kiara Joshi Solutions,Finance,India,Bengaluru,80.0,2023-09-11,Organic Search,246.76,4.0,Growth,Active,7.0625,230.9125,3.0,7.666666666666667,36.766666666666666,61.69,0.0815956482320943,False
C1414,Zoya Joshi Solutions,Education,Uk,Manchester,150.0,2023-12-30,Referral,326.36,9.0,Growth,Churned,13.0,176.26666666666665,4.0,4.5,33.1,36.26222222222222,0.12084592145015105,False
C1415,Sneha Rao Group,Retail,Singapore,Singapore,12.0,2024-02-12,Events,778.44,8.0,Business,Active,8.363636363636363,226.7,3.0,4.333333333333333,31.633333333333333,97.305,0.09483667017913594,False
C1416,Sneha Sharma Systems,Healthcare,Usa,Austin,400.0,2023-01-04,Partner,658.68,5.0,Business,Active,17.083333333333332,255.1625,4.0,3.75,45.1,131.736,0.08869179600886917,False
C1417,Naveen Patel Technologies,Healthcare,India,Chennai,80.0,2023-04-07,Events,326.36,9.0,Growth,Churned,7.5,154.25,4.0,5.0,42.0,36.26222222222222,0.09523809523809523,False
C1418,Naveen Patel Technologies,Manufacturing,India,Delhi,80.0,2023-12-17,Partner,326.36,9.0,Growth,Active,7.384615384615385,247.8923076923077,1.0,2.0,33.53333333333333,36.26222222222222,0.029821073558648114,False
C1419,Diya Nair Industries,Manufacturing,Uk,London,150.0,2024-11-29,Organic Search,294.52,7.0,Growth,Active,16.5,186.45,1.0,8.0,21.933333333333334,42.074285714285715,0.04559270516717325,False
C1420,Arun Gupta Technologies,Healthcare,Usa,Seattle,3000.0,2023-03-07,Organic Search,278.6,6.0,Growth,Active,5.454545454545454,219.9818181818182,3.0,6.333333333333333,43.03333333333333,46.43333333333334,0.069713400464756,False
